G024080,Battery Backup Unit (Free),N,Y,Device
G102307C,Galaxy Watch Ultra Silver,N,Y,Device
G102309,No Router Required,N,Y,Device
G102310,No Router Required,N,Y,Device
G102311A,Emporia Joy 4G Black,N,Y,Device
G102312A,Emporia Simplicity 4G Black,N,Y,Device
G102313A,Google Pixel 8 Black,N,Y,Device
G102314A,Google Pixel 8 Pro Black,N,Y,Device
G102316A,Google Pixel 9 128GB Obsidian,N,Y,Device
G102316B,Google Pixel 9 128GB Porcelain,N,Y,Device
G102317A,Google Pixel 9 256GB Obsidian,N,Y,Device
G102317B,Google Pixel 9 256GB Porcelain,N,Y,Device
G102318A,Google Pixel 9 Pro 128GB Obsidian,N,Y,Device
G102318B,Google Pixel 9 Pro 128GB Porcelain,N,Y,Device
G102319A,Google Pixel 9 Pro 256GB  Obsidian,N,Y,Device
G102319B,Google Pixel 9 Pro 256GB  Porcelain,N,Y,Device
G102322A,Google Pixel 9 Pro XL 128GB Obsidian,N,Y,Device
G102322B,Google Pixel 9 Pro XL 128GB Porcelain,N,Y,Device
G102323A,Google Pixel 9 Pro XL 256GB Obsidian,N,Y,Device
G102323B,Google Pixel 9 Pro XL 256GB Porcelain,N,Y,Device
G102324A,iPhone 16 128GB Black,N,Y,Device
G102324B,iPhone 16 128GB White,N,Y,Device
G102324C,iPhone 16 128GB Pink,N,Y,Device
G102324D,iPhone 16 128GB Ultramarine,N,Y,Device
G102324E,iPhone 16 128GB Teal,N,Y,Device
G102325A,iPhone 16 256GB Black,N,Y,Device
G102325B,iPhone 16 256GB White,N,Y,Device
G102325C,iPhone 16 256GB Pink,N,Y,Device
G102325D,iPhone 16 256GB Ultramarine,N,Y,Device
G102325E,iPhone 16 256GB Teal,N,Y,Device
G102326A,iPhone 16 512GB Black,N,Y,Device
G102326B,iPhone 16 512GB White,N,Y,Device
G102326C,iPhone 16 512GB Pink,N,Y,Device
G102326D,iPhone 16 512GB Ultramarine,N,Y,Device
G102326E,iPhone 16 512GB Teal,N,Y,Device
G102327A,iPhone 16 Plus 128GB Black,N,Y,Device
G102327B,iPhone 16 Plus 128GB White,N,Y,Device
G102327C,iPhone 16 Plus 128GB Pink,N,Y,Device
G102327D,iPhone 16 Plus 128GB Ultramarine,N,Y,Device
G102327E,iPhone 16 Plus 128GB Teal,N,Y,Device
G102328A,iPhone 16 Plus 256GB Black,N,Y,Device
G102328B,iPhone 16 Plus 256GB White,N,Y,Device
G102328C,iPhone 16 Plus 256GB Pink,N,Y,Device
G102328D,iPhone 16 Plus 256GB Ultramarine,N,Y,Device
G102328E,iPhone 16 Plus 256GB Teal,N,Y,Device
G102329A,iPhone 16 Plus 512GB Black,N,Y,Device
G102329B,iPhone 16 Plus 512GB White,N,Y,Device
G102329C,iPhone 16 Plus 512GB Pink,N,Y,Device
G102329D,iPhone 16 Plus 512GB Ultramarine,N,Y,Device
G102329E,iPhone 16 Plus 512GB Teal,N,Y,Device
G102330A,iPhone 16 Pro 128GB Black Titanium,N,Y,Device
G102330B,iPhone 16 Pro 128GB White Titanium,N,Y,Device
G102330C,iPhone 16 Pro 128GB Desert Titanium,N,Y,Device
G102330D,iPhone 16 Pro 128GB Natural Titanium,N,Y,Device
G102331A,iPhone 16 Pro 256GB Black Titanium,N,Y,Device
G102331B,iPhone 16 Pro 256GB White Titanium,N,Y,Device
G102331C,iPhone 16 Pro 256GB Desert Titanium,N,Y,Device
G102331D,iPhone 16 Pro 256GB Natural Titanium,N,Y,Device
G102332A,iPhone 16 Pro 512GB Black Titanium,N,Y,Device
G102332B,iPhone 16 Pro 512GB White Titanium,N,Y,Device
G102332C,iPhone 16 Pro 512GB Desert Titanium,N,Y,Device
G102332D,iPhone 16 Pro 512GB Natural Titanium,N,Y,Device
G102333A,iPhone 16 Pro 1TB Black Titanium,N,Y,Device
G102333B,iPhone 16 Pro 1TB White Titanium,N,Y,Device
G102333C,iPhone 16 Pro 1TB Desert Titanium,N,Y,Device
G102333D,iPhone 16 Pro 1TB Natural Titanium,N,Y,Device
G102334A,iPhone 16 Pro Max 256GB Black Titanium,N,Y,Device
G102334B,iPhone 16 Pro Max 256GB White Titanium,N,Y,Device
G102334C,iPhone 16 Pro Max 256GB Desert Titanium,N,Y,Device
G102334D,iPhone 16 Pro Max 256GB Natural Titanium,N,Y,Device
G102335A,iPhone 16 Pro Max 512GB Black Titanium,N,Y,Device
G102335B,iPhone 16 Pro Max 512GB White Titanium,N,Y,Device
G102335C,iPhone 16 Pro Max 512GB Desert Titanium,N,Y,Device
G102335D,iPhone 16 Pro Max 512GB Natural Titanium,N,Y,Device
G102336A,iPhone 16 Pro Max 1TB Black Titanium,N,Y,Device
G102336B,iPhone 16 Pro Max 1TB White Titanium,N,Y,Device
G102336C,iPhone 16 Pro Max 1TB Desert Titanium,N,Y,Device
G102336D,iPhone 16 Pro Max 1TB Natural Titanium,N,Y,Device
G102350A,iPhone 16 Clear Case with MagSafe,N,Y,Device
G102351A,iPhone 16 Plus Clear Case with MagSafe,N,Y,Device
G102352A,iPhone 16 Pro Clear Case with MagSafe,N,Y,Device
G102353A,iPhone 16 Pro Max Clear Case with MagSafe,N,Y,Device
G102354A,Sonos ROAM 2 Black,N,Y,Device
G102354B,Sonos ROAM 2 White,N,Y,Device
G102355A,Sonos ERA 100 Black,N,Y,Device
G102355B,Sonos ERA 100 White,N,Y,Device
G102356A,Sonos ERA 300 Black,N,Y,Device
G102356B,Sonos ERA 300 White,N,Y,Device
G102357A,Sonos Move 2 Black,N,Y,Device
G102357B,Sonos Move 2 White,N,Y,Device
G102358A,Sonos FIVE Black,N,Y,Device
G102358B,Sonos FIVE White,N,Y,Device
G102359A,Sonos RAY Black,N,Y,Device
G102359B,Sonos RAY White,N,Y,Device
G102360A,Sonos BEAM Gen2 Black,N,Y,Device
G102360B,Sonos BEAM Gen2 White,N,Y,Device
G102361A,Sonos SUB Mini Black,N,Y,Device
G102361B,Sonos SUB Mini White,N,Y,Device
G102362A,Sonos ARC Black,N,Y,Device
G102362B,Sonos ARC White,N,Y,Device
G102363A,Sonos SUB Gen3 Black,N,Y,Device
G102363B,Sonos SUB Gen3 White,N,Y,Device
G102366A,Backbone One Black,N,Y,Device
G102367A,Backbone One PlayStation Edition,N,Y,Device
G102368A,Apple Watch S10 GPS 42mm Silver Alum/Blue Cloud Sport Loop,N,Y,Device
G102369B,Apple Watch S10 GPS 42mm Jet Black Alum/Ink Sport Loop,N,Y,Device
G102370C,Apple Watch S10 GPS 42mm Rose Gold Alum/Plum Sport Loop,N,Y,Device
G102371A,Apple Watch S10 GPS 46mm Silver Alum/Blue Cloud Sport Loop,N,Y,Device
G102372B,Apple Watch S10 GPS 46mm Jet Black Alum/Ink Sport Loop,N,Y,Device
G102373C,Apple Watch S10 GPS 46mm Rose Gold Alum/Plum Sport Loop,N,Y,Device
G102374A,Apple Watch Ultra 2 49mm Natural Titanium with Navy Ocean Band,N,Y,Device
G102375A,Apple Watch Ultra 2 49mm Black Titanium Case with Black Ocean Band,N,Y,Device
G102376A,AirPods 4,N,Y,Device
G102377A,AirPods 4 with Active Noise Cancellation,N,Y,Device
G102378A,iPhone 12 64GB Black - Pre Loved (Very Good),N,Y,Device
G102379A,iPhone 13 128GB Black - Pre Loved (Very Good),N,Y,Device
I100704,Apple 20W USB-C Power Adapter,N,Y,Device
I100705,Apple MagSafe Charger,N,Y,Device
I101450,No Router Required,N,Y,Device
I101451A,No Mesh Required,N,Y,Device
I101456,Basic Home Gateway (Router),N,Y,Device
I101456A,Basic Home Gateway (Router),N,Y,Device
I101456B,Basic Home Gateway (Router),N,Y,Device
I101456D,Basic Home Gateway (Router),N,Y,Device
I101470,Apple AirTag (1 Pack),N,Y,Device
I101471,Apple AirTag (4 Pack),N,Y,Device
I101572,Standard Home Gateway (Router),N,Y,Device
I101572A,Standard Home Gateway (Router),N,Y,Device
I101572B,Standard Home Gateway (Router),N,Y,Device
I101572D,Standard Home Gateway (Router),N,Y,Device
I101573,Mesh Wi-Fi Extender,N,Y,Device
I101573A,Mesh Wi-Fi Extender,N,Y,Device
I101573B,Mesh Wi-Fi Extender,N,Y,Device
I101607A,10.2-inch iPad Wi-Fi 64GB - Silver,N,Y,Device
I101607B,10.2-inch iPad Wi-Fi 64GB - Space Grey,N,Y,Device
I101646A,Nintendo Switch Neon Red/Neon Blue (OLED Model),N,Y,Device
I101649B,Xperia 5 III 128GB Green,N,Y,Device
I101685,Airpods (3rd Gen),N,Y,Device
I101726,Samsung 45W Super Fast Charger 2.0 (with Cable),N,Y,Device
I101728,Samsung USB C to C Cable (5A for Super Fast Charge 2.0),N,Y,Device
I101765A,iPhone SE 64GB Midnight (2022),N,Y,Device
I101765B,iPhone SE 64GB Starlight (2022),N,Y,Device
I101765C,iPhone SE 64GB (PRODUCT)RED (2022),N,Y,Device
I101766A,iPhone SE 128GB Midnight (2022),N,Y,Device
I101766B,iPhone SE 128GB Starlight (2022),N,Y,Device
I101766C,iPhone SE 128GB (PRODUCT)RED (2022),N,Y,Device
I101767A,iPhone SE 256GB Midnight (2022),N,Y,Device
I101767B,iPhone SE 256GB Starlight (2022),N,Y,Device
I101767C,iPhone SE 256GB (PRODUCT)RED (2022),N,Y,Device
I101778C,Samsung Galaxy A33 128GB Peach,N,Y,Device
I101778D,Samsung Galaxy A33 128GB White,N,Y,Device
I101779B,Samsung Galaxy A53 128GB White,N,Y,Device
I101814A,Xperia 1 IV Black,N,Y,Device
I101814B,Xperia 1 IV Purple,N,Y,Device
I101816B,Xperia 10 IV Lavender,N,Y,Device
I101816C,Xperia 10 IV White,N,Y,Device
I101818,Apple USB-C to Lightning Cable -  1M,N,Y,Device
I101857F,iPhone 14 128GB Yellow,N,Y,Device
I101858A,iPhone 14 256GB Midnight,N,Y,Device
I101861A,iPhone 14 Plus 512GB Midnight,N,Y,Device
I101861F,iPhone 14 Plus 512GB Yellow,N,Y,Device
I101863A,iPhone 14 Pro 128GB Space Black,N,Y,Device
I101863C,iPhone 14 Pro 128GB Gold,N,Y,Device
I101864B,iPhone 14 Pro 256GB Silver,N,Y,Device
I101864C,iPhone 14 Pro 256GB Gold,N,Y,Device
I101864D,iPhone 14 Pro 256GB Deep Purple,N,Y,Device
I101865A,iPhone 14 Pro 512GB Space Black,N,Y,Device
I101865B,iPhone 14 Pro 512GB Silver,N,Y,Device
I101865C,iPhone 14 Pro 512GB Gold,N,Y,Device
I101866C,iPhone 14 Pro 1TB Gold,N,Y,Device
I101867D,iPhone 14 Pro Max 128GB Deep Purple,N,Y,Device
I101868A,iPhone 14 Pro Max 256GB Space Black,N,Y,Device
I101868C,iPhone 14 Pro Max 256GB Gold,N,Y,Device
I101869A,iPhone 14 Pro Max 512GB Space Black,N,Y,Device
I101869D,iPhone 14 Pro Max 512GB Deep Purple,N,Y,Device
I101870A,iPhone 14 Pro Max 1TB Space Black,N,Y,Device
I101870B,iPhone 14 Pro Max 1TB Silver,N,Y,Device
I101870C,iPhone 14 Pro Max 1TB Gold,N,Y,Device
I101870D,iPhone 14 Pro Max 1TB Deep Purple,N,Y,Device
I101871A,Apple Watch SE GPS 40mm Starlight Sport Band,N,Y,Device
I101880A,Apple Watch Series 8 GPS 45mm Starlight Sport Band,N,Y,Device
I101888A,Apple Watch Series 8 GPS 45mm Midnight Sport Band,N,Y,Device
I101901A,Galaxy A23 Black,N,Y,Device
I101901C,Samsung Galaxy A23 White,N,Y,Device
I101902A,Samsung Galaxy A04s Black,N,Y,Device
I101902B,Samsung Galaxy A04s White,N,Y,Device
I101906A,Xperia 5 IV 128GB Black,N,Y,Device
I101906B,Xperia 5 IV 128GB Green,N,Y,Device
I101910,Apple iPhone SE (3rd generation) midnight silicone case,N,Y,Device
I101940A,PS5 Bundle,N,Y,Device
I101992A,Galaxy S23 5G 128GB Black,N,Y,Device
I101992B,Galaxy S23 5G 128GB Cream,N,Y,Device
I101992C,Galaxy S23 5G 128GB Green,N,Y,Device
I101992D,Galaxy S23 5G 128GB Lavender,N,Y,Device
I101993A,Galaxy S23 5G 256GB Black,N,Y,Device
I101993B,Galaxy S23 5G 256GB Cream,N,Y,Device
I101993C,Galaxy S23 5G 256GB Green,N,Y,Device
I101993D,Galaxy S23 5G 256GB Lavender,N,Y,Device
I101994A,Galaxy S23 Ultra 5G 256GB Black,N,Y,Device
I101994B,Galaxy S23 Ultra 5G 256GB Cream,N,Y,Device
I101994C,Galaxy S23 Ultra 5G 256GB Green,N,Y,Device
I101994D,Galaxy S23 Ultra 5G 256GB Lavender,N,Y,Device
I101995A,Galaxy S23 Ultra 5G 512GB Black,N,Y,Device
I101995B,Galaxy S23 Ultra 5G 512GB Cream,N,Y,Device
I101995C,Galaxy S23 Ultra 5G 512GB Green,N,Y,Device
I101995D,Galaxy S23 Ultra 5G 512GB Lavender,N,Y,Device
I101996A,Galaxy S23+ 5G 256GB Black,N,Y,Device
I101996B,Galaxy S23+ 5G 256GB Cream,N,Y,Device
I101996C,Galaxy S23+ 5G 256GB Green,N,Y,Device
I101996D,Galaxy S23+ 5G 256GB Lavender,N,Y,Device
I101997A,Galaxy S23+ 5G 512GB Black,N,Y,Device
I101997B,Galaxy S23+ 5G 512GB Cream,N,Y,Device
I101997C,Galaxy S23+ 5G 512GB Green,N,Y,Device
I101997D,Galaxy S23+ 5G 512GB Lavender,N,Y,Device
I102002A,Galaxy A14 4G 64GB - Black,N,Y,Device
I102002B,Galaxy A14 4G 64GB - Green,N,Y,Device
I102002C,Galaxy A14 4G 64GB - Silver,N,Y,Device
I102005A,iPad Wi-Fi 64GB Blue (10th Gen),N,Y,Device
I102005B,iPad Wi-Fi 64GB Yellow (10th Gen),N,Y,Device
I102005C,iPad Wi-Fi 64GB Pink (10th Gen),N,Y,Device
I102005D,iPad Wi-Fi 64GB Silver (10th Gen),N,Y,Device
I102006A,HomePod - Midnight,N,Y,Device
I102006B,HomePod - White,N,Y,Device
I102042A,Galaxy A34 5G 128GB - Black,N,Y,Device
I102042B,Galaxy A34 5G 128GB - Green,N,Y,Device
I102042C,Galaxy A34 5G 128GB - Violet,N,Y,Device
I102042D,Galaxy A34 5G 128GB - Silver,N,Y,Device
I102043A,Galaxy A34 5G 256GB - Green,N,Y,Device
I102043B,Galaxy A34 5G 256GB - Violet,N,Y,Device
I102043C,Galaxy A34 5G 256GB - Black,N,Y,Device
I102043D,Galaxy A34 5G 256GB - Silver,N,Y,Device
I102044A,Galaxy A54 5G 128GB - Black,N,Y,Device
I102044B,Galaxy A54 5G 128GB - Green,N,Y,Device
I102044C,Galaxy A54 5G 128GB - Violet,N,Y,Device
I102044D,Galaxy A54 5G 128GB - White,N,Y,Device
I102061A,Honor X7a 4G,N,Y,Device
I102061B,Honor X7a 4G,N,Y,Device
I102061C,Honor X7a 4G,N,Y,Device
I102062A,Sony Xperia 1 V ,N,Y,Device
I102062B,Sony Xperia 1 V,N,Y,Device
I102063A,Sony Xperia 10 V,N,Y,Device
I102063B,Sony Xperia 10 V,N,Y,Device
I102063C,Sony Xperia 10 V,N,Y,Device
I102063D,Sony Xperia 10 V,N,Y,Device
I102107A,Galaxy Z Flip5 256GB Mint,N,Y,Device
I102107B,Galaxy Z Flip5 256GB Lavender,N,Y,Device
I102107C,Galaxy Z Flip5 256GB Graphite,N,Y,Device
I102107D,Galaxy Z Flip5 256GB Cream,N,Y,Device
I102108A,Galaxy Z Flip5 512GB Mint,N,Y,Device
I102108B,Galaxy Z Flip5 512GB Lavender,N,Y,Device
I102108C,Galaxy Z Flip5 512GB Graphite,N,Y,Device
I102108D,Galaxy Z Flip5 512GB Cream,N,Y,Device
I102109A,Galaxy Z Fold5 256GB Icy Blue,N,Y,Device
I102109B,Galaxy Z Fold5 256GB Cream,N,Y,Device
I102109C,Galaxy Z Fold5 256GB Phantom Black,N,Y,Device
I102110A,Galaxy Z Fold5 512GB Icy Blue,N,Y,Device
I102110B,Galaxy Z Fold5 512GB Cream,N,Y,Device
I102110C,Galaxy Z Fold5 512GB Phantom Black,N,Y,Device
I102111A,Galaxy Watch6 BT 40mm Graphite,N,Y,Device
I102111B,Galaxy Watch6 BT 40mm Cream,N,Y,Device
I102112A,Galaxy Watch6 BT 44mm Graphite,N,Y,Device
I102112B,Galaxy Watch6 BT 44mm Silver,N,Y,Device
I102113A,Galaxy Watch6 Classic BT 43mm Black,N,Y,Device
I102113B,Galaxy Watch6 Classic BT 43mm Silver,N,Y,Device
I102114A,Galaxy Watch6 Classic BT 47mm Black,N,Y,Device
I102114B,Galaxy Watch6 Classic BT 47mm Silver,N,Y,Device
I102127A,iPhone 15 128GB Black,N,Y,Device
I102127B,iPhone 15 128GB Pink,N,Y,Device
I102127C,iPhone 15 128GB Yellow,N,Y,Device
I102127D,iPhone 15 128GB Blue,N,Y,Device
I102127E,iPhone 15 128GB Green,N,Y,Device
I102128A,iPhone 15 256GB Black,N,Y,Device
I102128B,iPhone 15 256GB Pink,N,Y,Device
I102128C,iPhone 15 256GB Yellow,N,Y,Device
I102128D,iPhone 15 256GB Blue,N,Y,Device
I102128E,iPhone 15 256GB Green,N,Y,Device
I102129A,iPhone 15 512GB Black,N,Y,Device
I102129B,iPhone 15 512GB Pink,N,Y,Device
I102129C,iPhone 15 512GB Yellow,N,Y,Device
I102129D,iPhone 15 512GB Blue,N,Y,Device
I102129E,iPhone 15 512GB Green,N,Y,Device
I102130A,iPhone 15 Plus 128GB Black,N,Y,Device
I102130B,iPhone 15 Plus 128GB Pink,N,Y,Device
I102130C,iPhone 15 Plus 128GB Yellow,N,Y,Device
I102130D,iPhone 15 Plus 128GB Blue,N,Y,Device
I102130E,iPhone 15 Plus 128GB Green,N,Y,Device
I102131A,iPhone 15 Plus 256GB Black,N,Y,Device
I102131B,iPhone 15 Plus 256GB Pink,N,Y,Device
I102131C,iPhone 15 Plus 256GB Yellow,N,Y,Device
I102131D,iPhone 15 Plus 256GB Blue,N,Y,Device
I102131E,iPhone 15 Plus 256GB Green,N,Y,Device
I102132A,iPhone 15 Plus 512GB Black,N,Y,Device
I102132B,iPhone 15 Plus 512GB Pink,N,Y,Device
I102132C,iPhone 15 Plus 512GB Yellow,N,Y,Device
I102132D,iPhone 15 Plus 512GB Blue,N,Y,Device
I102132E,iPhone 15 Plus 512GB Green,N,Y,Device
I102133A,iPhone 15 Pro 128GB Black Titanium,N,Y,Device
I102133B,iPhone 15 Pro 128GB White Titanium,N,Y,Device
I102133C,iPhone 15 Pro 128GB Natural Titanium,N,Y,Device
I102133D,iPhone 15 Pro 128GB Blue Titanium,N,Y,Device
I102134A,iPhone 15 Pro 256GB Black Titanium,N,Y,Device
I102134B,iPhone 15 Pro 256GB White Titanium,N,Y,Device
I102134C,iPhone 15 Pro 256GB Natural Titanium,N,Y,Device
I102134D,iPhone 15 Pro 256GB Blue Titanium,N,Y,Device
I102135A,iPhone 15 Pro 512GB Black Titanium,N,Y,Device
I102135B,iPhone 15 Pro 512GB White Titanium,N,Y,Device
I102135C,iPhone 15 Pro 512GB Natural Titanium,N,Y,Device
I102135D,iPhone 15 Pro 512GB Blue Titanium,N,Y,Device
I102136A,iPhone 15 Pro 1TB Black Titanium,N,Y,Device
I102136B,iPhone 15 Pro 1TB White Titanium,N,Y,Device
I102136C,iPhone 15 Pro 1TB Natural Titanium,N,Y,Device
I102136D,iPhone 15 Pro 1TB Blue Titanium,N,Y,Device
I102137A,iPhone 15 Pro Max 256GB Black Titanium,N,Y,Device
I102137B,iPhone 15 Pro Max 256GB White Titanium,N,Y,Device
I102137C,iPhone 15 Pro Max 256GB Natural Titanium,N,Y,Device
I102137D,iPhone 15 Pro Max 256GB Blue Titanium,N,Y,Device
I102138A,iPhone 15 Pro Max 512GB Black Titanium,N,Y,Device
I102138B,iPhone 15 Pro Max 512GB White Titanium,N,Y,Device
I102138C,iPhone 15 Pro Max 512GB Natural Titanium,N,Y,Device
I102138D,iPhone 15 Pro Max 512GB Blue Titanium,N,Y,Device
I102139A,iPhone 15 Pro Max 1TB Black Titanium,N,Y,Device
I102139B,iPhone 15 Pro Max 1TB White Titanium,N,Y,Device
I102139C,iPhone 15 Pro Max 1TB Natural Titanium,N,Y,Device
I102139D,iPhone 15 Pro Max 1TB Blue Titanium,N,Y,Device
I102187,Apple USB-C Charge Cable (2m),N,Y,Device
I102188,Apple iPhone 15 Clear Case MagSafe,N,Y,Device
I102189,Apple iPhone 15 Plus Clear Case MagSafe,N,Y,Device
I102190,Apple iPhone 15 Pro Clear Case MagSafe,N,Y,Device
I102191,Apple iPhone 15 Pro Max Clear Case MagSafe,N,Y,Device
I102192,Apple 35W Dual USB-C Port Power Adapter,N,Y,Device
