G024080,Battery Backup Unit (Free),N,Y,Device
I102204A,AirPods Pro (2nd generation) (USB C),N,Y,Device
I102205A,Apple Watch Series 9 Starlight 41mm S/M,N,Y,Device
I102205B,Apple Watch Series 9 Starlight 41mm M/L,N,Y,Device
I102206A,Apple Watch Series 9 GPS 41mm S/M,N,Y,Device
I102206B,Apple Watch Series 9 Midnight 41mm M/L,N,Y,Device
I102207A,Apple Watch Series 9 Starlight 45mm S/M,N,Y,Device
I102207B,Apple Watch Series 9 Starlight 45mm M/L,N,Y,Device
I102208A,Apple Watch Series 9 Midnight 45mm S/M,N,Y,Device
I102208B,Apple Watch Series 9 Midnight 45mm M/L,N,Y,Device
I102209A,Apple Watch SE Starlight 40mm S/M (2023),N,Y,Device
I102209B,Apple Watch SE Starlight 40mm M/L (2023),N,Y,Device
I102210A,Apple Watch SE Midnight 40mm S/M (2023),N,Y,Device
I102210B,Apple Watch SE Midnight 40mm M/L (2023),N,Y,Device
I102211A,Apple Watch SE Starlight 44mm S/M (2023),N,Y,Device
I102211B,Apple Watch SE Starlight 44mm M/L (2023),N,Y,Device
I102212A,Apple Watch SE Midnight 44mm S/M (2023),N,Y,Device
I102212B,Apple Watch SE Midnight 44mm M/L (2023),N,Y,Device
I102213A,Apple Watch Ultra 2 GPS + Cellular 49mm with Ocean Band,N,Y,Device
I102214A,Apple Watch Ultra 2 GPS + Cellular 49mm with Trail Loop - S/M,N,Y,Device
I102215B,Apple Watch Ultra 2 GPS + Cellular 49mm with Trail Loop - M/L,N,Y,Device
I102219A,Xperia 5 V Black,N,Y,Device
I102219B,Xperia 5 V Silver,N,Y,Device
I102219C,Xperia 5 V Blue,N,Y,Device
I102230A,PlayStation 5 Console,N,Y,Device
I102232A,iPhone SE 64GB Black - Pre Loved (Very Good),N,Y,Device
I102242A,Galaxy A25 128GB Black,N,Y,Device
I102242B,Galaxy A25 128GB Blue,N,Y,Device
I102242C,Galaxy A25 128GB Yellow,N,Y,Device
I102243A,Galaxy S24 128GB Yellow,N,Y,Device
I102243B,Galaxy S24 128GB Violet,N,Y,Device
I102243C,Galaxy S24 128GB Grey,N,Y,Device
I102243D,Galaxy S24 128GB Black,N,Y,Device
I102244A,Galaxy S24 256GB Yellow,N,Y,Device
I102244B,Galaxy S24 256GB Violet,N,Y,Device
I102244C,Galaxy S24 256GB Grey,N,Y,Device
I102244D,Galaxy S24 256GB Black,N,Y,Device
I102245A,Galaxy S24+ 256GB Yellow,N,Y,Device
I102245B,Galaxy S24+ 256GB Violet,N,Y,Device
I102245C,Galaxy S24+ 256GB Grey,N,Y,Device
I102245D,Galaxy S24+ 256GB Black,N,Y,Device
I102246A,Galaxy S24+ 512GB Yellow,N,Y,Device
I102246B,Galaxy S24+ 512GB Violet,N,Y,Device
I102246C,Galaxy S24+ 512GB Grey,N,Y,Device
I102246D,Galaxy S24+ 512GB Black,N,Y,Device
I102247A,Galaxy S24 Ultra 256GB Yellow,N,Y,Device
I102247B,Galaxy S24 Ultra 256GB Black,N,Y,Device
I102247C,Galaxy S24 Ultra 256GB Grey,N,Y,Device
I102247D,Galaxy S24 Ultra 256GB Violet,N,Y,Device
I102248A,Galaxy S24 Ultra 512GB Yellow,N,Y,Device
I102248B,Galaxy S24 Ultra 512GB Black,N,Y,Device
I102248C,Galaxy S24 Ultra 512GB Grey,N,Y,Device
I102248D,Galaxy S24 Ultra 512GB Violet,N,Y,Device
I102252A,Galaxy Tab A9 WIFI 64GB Blue,N,Y,Device
I102252B,Galaxy Tab A9 WIFI 64GB Grey,N,Y,Device
I102252C,Galaxy Tab A9 WIFI 64GB Silver,N,Y,Device
I102253A,Galaxy Tab A9+ WIFI 64GB Blue,N,Y,Device
I102253B,Galaxy Tab A9+ WIFI 64GB Grey,N,Y,Device
I102253C,Galaxy Tab A9+ WIFI 64GB Silver,N,Y,Device
I102254A,Galaxy A05s 64GB Black,N,Y,Device
I102254B,Galaxy A05s 64GB Green,N,Y,Device
I102254C,Galaxy A05s 64GB Silver,N,Y,Device
I102255A,Galaxy A15 128GB Black,N,Y,Device
I102255B,Galaxy A15 128GB Blue,N,Y,Device
I102255C,Galaxy A15 128GB Yellow,N,Y,Device
I102256A,Samsung 25W Super Fast Charging Travel Adapter - Black,N,Y,Device
I102257A,Samsung 25W Super Fast Charging Travel Adapter - White,N,Y,Device
I102274A,Galaxy A35 128GB Blue,N,Y,Device
I102274B,Galaxy A35 128GB Navy,N,Y,Device
I102274C,Galaxy A35 128GB Yellow,N,Y,Device
I102274D,Galaxy A35 128GB Lilac,N,Y,Device
I102275A,Galaxy A55 128GB Blue,N,Y,Device
I102275B,Galaxy A55 128GB Navy,N,Y,Device
I102275C,Galaxy A55 128GB Yellow,N,Y,Device
I102275D,Galaxy A55 128GB Lilac,N,Y,Device
I102276A,Galaxy SmartTag2 Black,N,Y,Device
I102276B,Galaxy SmartTag2 White,N,Y,Device
I102277A,MacBook Air 13.6 Inch M3 256GB (2024) - Space Grey,N,Y,Device
I102277B,MacBook Air 13.6 Inch M3 8GB RAM 256GB (2024) - Silver,N,Y,Device
I102277C,MacBook Air 13.6 Inch M3 8GB RAM 256GB (2024) - Starlight,N,Y,Device
I102277D,MacBook Air 13.6 Inch M3 8GB RAM 256GB (2024) - Midnight,N,Y,Device
I102282,No Router Required,N,Y,Device
I102283,No Router Required,N,Y,Device
I102284,No Router Required,N,Y,Device
I102285A,Google Pixel 8a 128GB - Black,N,Y,Device
I102298A,Galaxy Z Flip6 256GB Blue,N,Y,Device
I102298B,Galaxy Z Flip6 256GB Yellow,N,Y,Device
I102298C,Galaxy Z Flip6 256GB Green,N,Y,Device
I102298D,Galaxy Z Flip6 256GB Silver,N,Y,Device
I102299A,Galaxy Z Flip6 512GB Blue,N,Y,Device
I102299B,Galaxy Z Flip6 512GB Yellow,N,Y,Device
I102299C,Galaxy Z Flip6 512GB Green,N,Y,Device
I102299D,Galaxy Z Flip6 512GB Silver,N,Y,Device
I102300A,Galaxy Z Fold6 256GB Silver,N,Y,Device
I102300B,Galaxy Z Fold6 256GB Pink,N,Y,Device
I102300C,Galaxy Z Fold6 256GB Blue,N,Y,Device
I102301A,Galaxy Z Fold6 512GB Silver,N,Y,Device
I102301B,Galaxy Z Fold6 512GB Pink,N,Y,Device
I102301C,Galaxy Z Fold6 512GB Blue,N,Y,Device
I102302A,Galaxy Z Fold6 1TB Silver,N,Y,Device
I102302B,Galaxy Z Fold6 1TB Pink,N,Y,Device
I102302C,Galaxy Z Fold6 1TB Blue,N,Y,Device
I102303A,Galaxy Buds3 White,N,Y,Device
I102303B,Galaxy Buds3 Grey,N,Y,Device
I102304A,Galaxy Buds3 Pro White,N,Y,Device
I102304B,Galaxy Buds3 Pro Grey,N,Y,Device
I102305A,Galaxy Watch7 SM Green,N,Y,Device
I102305B,Galaxy Watch7 SM Cream,N,Y,Device
I102306A,Galaxy Watch7 LG Green,N,Y,Device
I102306B,Galaxy Watch7 LG Silver,N,Y,Device
I102307A,Galaxy Watch Ultra Grey,N,Y,Device
I102307B,Galaxy Watch Ultra White,N,Y,Device
I102307C,Galaxy Watch Ultra Silver,N,Y,Device
I102309,No Router Required,N,Y,Device
I102310,No Router Required,N,Y,Device
I102311A,Emporia Joy 4G Black,N,Y,Device
I102312A,Emporia Simplicity 4G Black,N,Y,Device
I102313A,Google Pixel 8 Black,N,Y,Device
I102314A,Google Pixel 8 Pro Black,N,Y,Device
I102316A,Google Pixel 9 128GB Obsidian,N,Y,Device
I102316B,Google Pixel 9 128GB Porcelain,N,Y,Device
I102317A,Google Pixel 9 256GB Obsidian,N,Y,Device
I102317B,Google Pixel 9 256GB Porcelain,N,Y,Device
I102318A,Google Pixel 9 Pro 128GB Obsidian,N,Y,Device
I102318B,Google Pixel 9 Pro 128GB Porcelain,N,Y,Device
I102319A,Google Pixel 9 Pro 256GB  Obsidian,N,Y,Device
I102319B,Google Pixel 9 Pro 256GB  Porcelain,N,Y,Device
I102320A,Google Pixel 9 Pro Fold 256GB Obsidian,N,Y,Device
I102322A,Google Pixel 9 Pro XL 128GB Obsidian,N,Y,Device
I102322B,Google Pixel 9 Pro XL 128GB Porcelain,N,Y,Device
I102323A,Google Pixel 9 Pro XL 256GB Obsidian,N,Y,Device
I102323B,Google Pixel 9 Pro XL 256GB Porcelain,N,Y,Device
I102324A,iPhone 16 128GB Black,N,Y,Device
I102324B,iPhone 16 128GB White,N,Y,Device
I102324C,iPhone 16 128GB Pink,N,Y,Device
I102324D,iPhone 16 128GB Ultramarine,N,Y,Device
I102324E,iPhone 16 128GB Teal,N,Y,Device
I102325A,iPhone 16 256GB Black,N,Y,Device
I102325B,iPhone 16 256GB White,N,Y,Device
I102325C,iPhone 16 256GB Pink,N,Y,Device
I102325D,iPhone 16 256GB Ultramarine,N,Y,Device
I102325E,iPhone 16 256GB Teal,N,Y,Device
I102326A,iPhone 16 512GB Black,N,Y,Device
I102326B,iPhone 16 512GB White,N,Y,Device
I102326C,iPhone 16 512GB Pink,N,Y,Device
I102326D,iPhone 16 512GB Ultramarine,N,Y,Device
I102326E,iPhone 16 512GB Teal,N,Y,Device
I102327A,iPhone 16 Plus 128GB Black,N,Y,Device
I102327B,iPhone 16 Plus 128GB White,N,Y,Device
I102327C,iPhone 16 Plus 128GB Pink,N,Y,Device
I102327D,iPhone 16 Plus 128GB Ultramarine,N,Y,Device
I102327E,iPhone 16 Plus 128GB Teal,N,Y,Device
I102328A,iPhone 16 Plus 256GB Black,N,Y,Device
I102328B,iPhone 16 Plus 256GB White,N,Y,Device
I102328C,iPhone 16 Plus 256GB Pink,N,Y,Device
I102328D,iPhone 16 Plus 256GB Ultramarine,N,Y,Device
I102328E,iPhone 16 Plus 256GB Teal,N,Y,Device
I102329A,iPhone 16 Plus 512GB Black,N,Y,Device
I102329B,iPhone 16 Plus 512GB White,N,Y,Device
I102329C,iPhone 16 Plus 512GB Pink,N,Y,Device
I102329D,iPhone 16 Plus 512GB Ultramarine,N,Y,Device
I102329E,iPhone 16 Plus 512GB Teal,N,Y,Device
I102330A,iPhone 16 Pro 128GB Black Titanium,N,Y,Device
I102330B,iPhone 16 Pro 128GB White Titanium,N,Y,Device
I102330C,iPhone 16 Pro 128GB Desert Titanium,N,Y,Device
I102330D,iPhone 16 Pro 128GB Natural Titanium,N,Y,Device
I102331A,iPhone 16 Pro 256GB Black Titanium,N,Y,Device
I102331B,iPhone 16 Pro 256GB White Titanium,N,Y,Device
I102331C,iPhone 16 Pro 256GB Desert Titanium,N,Y,Device
I102331D,iPhone 16 Pro 256GB Natural Titanium,N,Y,Device
I102332A,iPhone 16 Pro 512GB Black Titanium,N,Y,Device
I102332B,iPhone 16 Pro 512GB White Titanium,N,Y,Device
I102332C,iPhone 16 Pro 512GB Desert Titanium,N,Y,Device
I102332D,iPhone 16 Pro 512GB Natural Titanium,N,Y,Device
I102333A,iPhone 16 Pro 1TB Black Titanium,N,Y,Device
I102333B,iPhone 16 Pro 1TB White Titanium,N,Y,Device
I102333C,iPhone 16 Pro 1TB Desert Titanium,N,Y,Device
I102333D,iPhone 16 Pro 1TB Natural Titanium,N,Y,Device
I102334A,iPhone 16 Pro Max 256GB Black Titanium,N,Y,Device
I102334B,iPhone 16 Pro Max 256GB White Titanium,N,Y,Device
I102334C,iPhone 16 Pro Max 256GB Desert Titanium,N,Y,Device
I102334D,iPhone 16 Pro Max 256GB Natural Titanium,N,Y,Device
I102335A,iPhone 16 Pro Max 512GB Black Titanium,N,Y,Device
I102335B,iPhone 16 Pro Max 512GB White Titanium,N,Y,Device
I102335C,iPhone 16 Pro Max 512GB Desert Titanium,N,Y,Device
I102335D,iPhone 16 Pro Max 512GB Natural Titanium,N,Y,Device
I102336A,iPhone 16 Pro Max 1TB Black Titanium,N,Y,Device
I102336B,iPhone 16 Pro Max 1TB White Titanium,N,Y,Device
I102336C,iPhone 16 Pro Max 1TB Desert Titanium,N,Y,Device
I102336D,iPhone 16 Pro Max 1TB Natural Titanium,N,Y,Device
I102350A,iPhone 16 Clear Case with MagSafe,N,Y,Device
I102351A,iPhone 16 Plus Clear Case with MagSafe,N,Y,Device
I102352A,iPhone 16 Pro Clear Case with MagSafe,N,Y,Device
I102353A,iPhone 16 Pro Max Clear Case with MagSafe,N,Y,Device
I102354A,Sonos ROAM 2 Black,N,Y,Device
I102354B,Sonos ROAM 2 White,N,Y,Device
I102355A,Sonos ERA 100 Black,N,Y,Device
I102355B,Sonos ERA 100 White,N,Y,Device
I102356A,Sonos ERA 300 Black,N,Y,Device
I102356B,Sonos ERA 300 White,N,Y,Device
I102357A,Sonos Move 2 Black,N,Y,Device
I102357B,Sonos Move 2 White,N,Y,Device
I102358A,Sonos FIVE Black,N,Y,Device
I102358B,Sonos FIVE White,N,Y,Device
I102359A,Sonos RAY Black,N,Y,Device
I102359B,Sonos RAY White,N,Y,Device
I102360A,Sonos BEAM Gen2 Black,N,Y,Device
I102360B,Sonos BEAM Gen2 White,N,Y,Device
I102361A,Sonos SUB Mini Black,N,Y,Device
I102361B,Sonos SUB Mini White,N,Y,Device
I102362A,Sonos ARC Black,N,Y,Device
I102362B,Sonos ARC White,N,Y,Device
I102363A,Sonos SUB Gen3 Black,N,Y,Device
I102363B,Sonos SUB Gen3 White,N,Y,Device
I102366A,Backbone One Black,N,Y,Device
I102367A,Backbone One PlayStation Edition,N,Y,Device
I102368A,Apple Watch S10 GPS 42mm Silver Alum/Blue Cloud Sport Loop,N,Y,Device
I102369B,Apple Watch S10 GPS 42mm Jet Black Alum/Ink Sport Loop,N,Y,Device
I102370C,Apple Watch S10 GPS 42mm Rose Gold Alum/Plum Sport Loop,N,Y,Device
I102371A,Apple Watch S10 GPS 46mm Silver Alum/Blue Cloud Sport Loop,N,Y,Device
I102372B,Apple Watch S10 GPS 46mm Jet Black Alum/Ink Sport Loop,N,Y,Device
I102373C,Apple Watch S10 GPS 46mm Rose Gold Alum/Plum Sport Loop,N,Y,Device
I102374A,Apple Watch Ultra 2 49mm Natural Titanium with Navy Ocean Band,N,Y,Device
I102375A,Apple Watch Ultra 2 49mm Black Titanium Case with Black Ocean Band,N,Y,Device
I102376A,AirPods 4,N,Y,Device
I102377A,AirPods 4 with Active Noise Cancellation,N,Y,Device
I102378A,iPhone 12 64GB Black - Pre Loved (Very Good),N,Y,Device
I102379A,iPhone 13 128GB Black - Pre Loved (Very Good),N,Y,Device
J100704,Apple 20W USB-C Power Adapter,N,Y,Device
J100705,Apple MagSafe Charger,N,Y,Device
J101450,No Router Required,N,Y,Device
J101456A,Basic Home Gateway (Router),N,Y,Device
J101470,Apple AirTag (1 Pack),N,Y,Device
J101471,Apple AirTag (4 Pack),N,Y,Device
J101572A,Standard Home Gateway (Router),N,Y,Device
J101573A,Mesh Wi-Fi Extender,N,Y,Device
J101607A,10.2-inch iPad Wi-Fi 64GB - Silver,N,Y,Device
J101607B,10.2-inch iPad Wi-Fi 64GB - Space Grey,N,Y,Device
J101646A,Nintendo Switch Neon Red/Neon Blue (OLED Model),N,Y,Device
J101649B,Xperia 5 III 128GB Green,N,Y,Device
J101685,Airpods (3rd Gen),N,Y,Device
J101726,Samsung 45W Super Fast Charger 2.0 (with Cable),N,Y,Device
J101728,Samsung USB C to C Cable (5A for Super Fast Charge 2.0),N,Y,Device
J101765A,iPhone SE 64GB Midnight (2022),N,Y,Device
J101765B,iPhone SE 64GB Starlight (2022),N,Y,Device
J101765C,iPhone SE 64GB (PRODUCT)RED (2022),N,Y,Device
J101766A,iPhone SE 128GB Midnight (2022),N,Y,Device
J101766B,iPhone SE 128GB Starlight (2022),N,Y,Device
J101766C,iPhone SE 128GB (PRODUCT)RED (2022),N,Y,Device
J101767A,iPhone SE 256GB Midnight (2022),N,Y,Device
J101767B,iPhone SE 256GB Starlight (2022),N,Y,Device
J101767C,iPhone SE 256GB (PRODUCT)RED (2022),N,Y,Device
J101778C,Samsung Galaxy A33 128GB Peach,N,Y,Device
J101778D,Samsung Galaxy A33 128GB White,N,Y,Device
J101779B,Samsung Galaxy A53 128GB White,N,Y,Device
J101814A,Xperia 1 IV Black,N,Y,Device
J101814B,Xperia 1 IV Purple,N,Y,Device
J101816B,Xperia 10 IV Lavender,N,Y,Device
J101816C,Xperia 10 IV White,N,Y,Device
J101818,Apple USB-C to Lightning Cable -  1M,N,Y,Device
J101857F,iPhone 14 128GB Yellow,N,Y,Device
J101858A,iPhone 14 256GB Midnight,N,Y,Device
J101861A,iPhone 14 Plus 512GB Midnight,N,Y,Device
J101861F,iPhone 14 Plus 512GB Yellow,N,Y,Device
J101863A,iPhone 14 Pro 128GB Space Black,N,Y,Device
J101863C,iPhone 14 Pro 128GB Gold,N,Y,Device
J101864B,iPhone 14 Pro 256GB Silver,N,Y,Device
J101864C,iPhone 14 Pro 256GB Gold,N,Y,Device
J101864D,iPhone 14 Pro 256GB Deep Purple,N,Y,Device
J101865A,iPhone 14 Pro 512GB Space Black,N,Y,Device
J101865B,iPhone 14 Pro 512GB Silver,N,Y,Device
J101865C,iPhone 14 Pro 512GB Gold,N,Y,Device
J101866C,iPhone 14 Pro 1TB Gold,N,Y,Device
J101867D,iPhone 14 Pro Max 128GB Deep Purple,N,Y,Device
J101868A,iPhone 14 Pro Max 256GB Space Black,N,Y,Device
J101868C,iPhone 14 Pro Max 256GB Gold,N,Y,Device
J101869A,iPhone 14 Pro Max 512GB Space Black,N,Y,Device
J101869D,iPhone 14 Pro Max 512GB Deep Purple,N,Y,Device
J101870A,iPhone 14 Pro Max 1TB Space Black,N,Y,Device
J101870B,iPhone 14 Pro Max 1TB Silver,N,Y,Device
J101870C,iPhone 14 Pro Max 1TB Gold,N,Y,Device
J101870D,iPhone 14 Pro Max 1TB Deep Purple,N,Y,Device
J101871A,Apple Watch SE GPS 40mm Starlight Sport Band,N,Y,Device
J101880A,Apple Watch Series 8 GPS 45mm Starlight Sport Band,N,Y,Device
J101888A,Apple Watch Series 8 GPS 45mm Midnight Sport Band,N,Y,Device
J101901A,Galaxy A23 Black,N,Y,Device
J101901C,Samsung Galaxy A23 White,N,Y,Device
J101902A,Samsung Galaxy A04s Black,N,Y,Device
J101902B,Samsung Galaxy A04s White,N,Y,Device
J101906A,Xperia 5 IV 128GB Black,N,Y,Device
J101906B,Xperia 5 IV 128GB Green,N,Y,Device
J101910,Apple iPhone SE (3rd generation) midnight silicone case,N,Y,Device
J101940A,PS5 Bundle,N,Y,Device
J101992A,Galaxy S23 5G 128GB Black,N,Y,Device
J101992B,Galaxy S23 5G 128GB Cream,N,Y,Device
J101992C,Galaxy S23 5G 128GB Green,N,Y,Device
J101992D,Galaxy S23 5G 128GB Lavender,N,Y,Device
J101993A,Galaxy S23 5G 256GB Black,N,Y,Device
J101993B,Galaxy S23 5G 256GB Cream,N,Y,Device
J101993C,Galaxy S23 5G 256GB Green,N,Y,Device
J101993D,Galaxy S23 5G 256GB Lavender,N,Y,Device
J101994A,Galaxy S23 Ultra 5G 256GB Black,N,Y,Device
J101994B,Galaxy S23 Ultra 5G 256GB Cream,N,Y,Device
J101994C,Galaxy S23 Ultra 5G 256GB Green,N,Y,Device
J101994D,Galaxy S23 Ultra 5G 256GB Lavender,N,Y,Device
J101995A,Galaxy S23 Ultra 5G 512GB Black,N,Y,Device
J101995B,Galaxy S23 Ultra 5G 512GB Cream,N,Y,Device
J101995C,Galaxy S23 Ultra 5G 512GB Green,N,Y,Device
J101995D,Galaxy S23 Ultra 5G 512GB Lavender,N,Y,Device
J101996A,Galaxy S23+ 5G 256GB Black,N,Y,Device
J101996B,Galaxy S23+ 5G 256GB Cream,N,Y,Device
J101996C,Galaxy S23+ 5G 256GB Green,N,Y,Device
J101996D,Galaxy S23+ 5G 256GB Lavender,N,Y,Device
J101997A,Galaxy S23+ 5G 512GB Black,N,Y,Device
J101997B,Galaxy S23+ 5G 512GB Cream,N,Y,Device
J101997C,Galaxy S23+ 5G 512GB Green,N,Y,Device
J101997D,Galaxy S23+ 5G 512GB Lavender,N,Y,Device
J102002A,Galaxy A14 4G 64GB - Black,N,Y,Device
J102002B,Galaxy A14 4G 64GB - Green,N,Y,Device
J102002C,Galaxy A14 4G 64GB - Silver,N,Y,Device
J102005A,iPad Wi-Fi 64GB Blue (10th Gen),N,Y,Device
J102005B,iPad Wi-Fi 64GB Yellow (10th Gen),N,Y,Device
J102005C,iPad Wi-Fi 64GB Pink (10th Gen),N,Y,Device
J102005D,iPad Wi-Fi 64GB Silver (10th Gen),N,Y,Device
J102006A,HomePod - Midnight,N,Y,Device
J102006B,HomePod - White,N,Y,Device
J102042A,Galaxy A34 5G 128GB - Black,N,Y,Device
J102042B,Galaxy A34 5G 128GB - Green,N,Y,Device
J102042C,Galaxy A34 5G 128GB - Violet,N,Y,Device
